transaction_id,sender_id,receiver_id,amount,timestamp
TX_000377,ACC_00149,ACC_00172,413.22,2024-01-21 04:53:00
TX_000378,ACC_00091,ACC_00055,432.36,2024-01-10 21:04:00
TX_000379,ACC_00119,ACC_00116,110.19,2024-01-21 23:34:00
TX_000380,ACC_00200,ACC_00198,247.85,2024-01-26 04:35:00
TX_000381,ACC_00024,ACC_00016,398.13,2024-01-06 21:14:00
TX_000382,ACC_00072,ACC_00053,137.34,2024-01-25 04:55:00
TX_000383,ACC_00045,ACC_00087,403.3,2024-01-13 16:48:00
TX_000384,ACC_00114,ACC_00184,149.34,2024-01-25 15:51:00
TX_000385,ACC_00131,ACC_00192,281.83,2024-01-22 03:25:00
TX_000386,ACC_00087,ACC_00031,357.56,2024-01-22 22:50:00
TX_000387,ACC_00190,ACC_00038,410.5,2024-01-28 05:19:00
TX_000388,ACC_00063,ACC_00083,198.48,2024-01-19 09:38:00
TX_000389,ACC_00052,ACC_00185,242.51,2024-01-15 02:16:00
TX_000390,ACC_00039,ACC_00048,194.62,2024-01-29 17:36:00
TX_000391,ACC_00136,ACC_00126,49.78,2024-01-08 20:42:00
TX_000392,ACC_00081,ACC_00013,367.99,2024-01-23 10:43:00
TX_000393,ACC_00011,ACC_00138,33.78,2024-01-28 05:21:00
TX_000394,ACC_00114,ACC_00067,166.27,2024-01-28 16:12:00
TX_000395,ACC_00126,ACC_00002,215.15,2024-01-21 12:32:00
TX_000396,ACC_00115,ACC_00055,128.89,2024-01-15 04:57:00
TX_000397,ACC_00028,ACC_00038,474.49,2024-01-03 19:53:00
TX_000398,ACC_00165,ACC_00056,30.15,2024-01-22 09:01:00
TX_000399,ACC_00122,ACC_00138,261.85,2024-01-13 22:18:00
TX_000400,ACC_00087,ACC_00138,461.86,2024-01-02 21:11:00
TX_000401,ACC_00055,ACC_00188,85.39,2024-01-04 23:23:00
TX_000402,ACC_00057,ACC_00074,61.14,2024-01-26 15:50:00
TX_000403,ACC_00084,ACC_00190,83.99,2024-01-29 23:13:00
TX_000404,ACC_00090,ACC_00001,416.16,2024-01-18 12:35:00
TX_000405,ACC_00171,ACC_00100,173.54,2024-01-28 00:08:00
TX_000406,ACC_00020,ACC_00151,299.98,2024-01-15 21:20:00
TX_000407,ACC_00073,ACC_00141,29.27,2024-01-13 00:33:00
TX_000408,ACC_00052,ACC_00178,102.83,2024-01-24 06:31:00
TX_000409,ACC_00182,ACC_00119,216.71,2024-01-17 19:58:00
TX_000410,ACC_00106,ACC_00192,468.74,2024-01-01 00:44:00
TX_000411,ACC_00024,ACC_00077,129.62,2024-01-16 18:37:00
TX_000412,ACC_00068,ACC_00116,459.36,2024-01-24 17:58:00
TX_000413,ACC_00019,ACC_00104,336.08,2024-01-30 06:24:00
TX_000414,ACC_00157,ACC_00082,254.0,2024-01-19 12:40:00
TX_000415,ACC_00112,ACC_00133,262.1,2024-01-11 06:05:00
TX_000416,ACC_00110,ACC_00193,489.88,2024-01-01 10:18:00
TX_000417,ACC_00147,ACC_00111,139.63,2024-01-09 23:59:00
TX_000418,ACC_00109,ACC_00148,159.16,2024-01-16 01:11:00
TX_000419,ACC_00118,ACC_00042,128.92,2024-01-11 04:05:00
TX_000420,ACC_00122,ACC_00149,336.4,2024-01-07 10:39:00
TX_000421,ACC_00190,ACC_00033,343.83,2024-01-28 18:12:00
TX_000422,ACC_00109,ACC_00146,134.83,2024-01-21 08:48:00
TX_000423,ACC_00015,ACC_00112,203.91,2024-01-04 06:56:00
TX_000424,ACC_00145,ACC_00028,467.48,2024-01-07 15:41:00
TX_000425,ACC_00158,ACC_00029,145.06,2024-01-17 07:56:00
TX_000426,ACC_00107,ACC_00199,427.35,2024-01-25 18:11:00
TX_000427,ACC_00101,ACC_00036,349.71,2024-01-21 13:39:00
TX_000428,ACC_00126,ACC_00170,233.42,2024-01-23 20:46:00
TX_000429,ACC_00097,ACC_00015,221.96,2024-01-18 16:54:00
TX_000430,ACC_00172,ACC_00160,30.29,2024-01-24 00:34:00
TX_000431,ACC_00054,ACC_00199,269.82,2024-01-29 11:44:00
TX_000432,ACC_00175,ACC_00028,46.43,2024-01-19 12:49:00
TX_000433,ACC_00199,ACC_00134,442.61,2024-01-20 22:55:00
TX_000434,ACC_00198,ACC_00143,39.87,2024-01-06 05:09:00
TX_000435,ACC_00038,ACC_00084,102.84,2024-01-05 13:55:00
TX_000436,ACC_00033,ACC_00133,226.58,2024-01-12 22:13:00
TX_000437,ACC_00179,ACC_00048,332.05,2024-01-19 15:05:00
TX_000438,ACC_00108,ACC_00176,446.29,2024-01-26 14:32:00
TX_000439,ACC_00156,ACC_00036,456.34,2024-01-24 04:55:00
TX_000440,ACC_00140,ACC_00154,34.25,2024-01-01 01:53:00
TX_000441,ACC_00047,ACC_00090,278.8,2024-01-27 14:23:00
TX_000442,ACC_00154,ACC_00100,258.85,2024-01-05 08:05:00
TX_000443,ACC_00136,ACC_00141,238.69,2024-01-07 11:52:00
TX_000444,ACC_00049,ACC_00082,177.74,2024-01-27 19:04:00
TX_000445,ACC_00170,ACC_00188,339.48,2024-01-22 04:38:00
TX_000446,ACC_00019,ACC_00018,63.48,2024-01-24 03:07:00
TX_000447,ACC_00101,ACC_00154,339.35,2024-01-07 17:38:00
TX_000448,ACC_00030,ACC_00032,491.95,2024-01-09 01:42:00
TX_000449,ACC_00192,ACC_00152,140.13,2024-01-13 03:29:00
TX_000450,ACC_00074,ACC_00045,13.03,2024-01-13 00:31:00
TX_000451,ACC_00181,ACC_00193,236.48,2024-01-30 16:54:00
TX_000452,ACC_00091,ACC_00160,332.45,2024-01-12 19:48:00
TX_000453,ACC_00129,ACC_00023,65.79,2024-01-17 05:23:00
TX_000454,ACC_00001,ACC_00102,471.59,2024-01-17 01:24:00
TX_000455,ACC_00124,ACC_00188,462.62,2024-01-16 12:09:00
TX_000456,ACC_00122,ACC_00119,240.4,2024-01-10 09:45:00
TX_000457,ACC_00088,ACC_00089,166.66,2024-01-16 10:24:00
TX_000458,ACC_00080,ACC_00155,401.33,2024-01-15 11:35:00
TX_000459,ACC_00152,ACC_00071,474.17,2024-01-17 03:47:00
TX_000460,ACC_00033,ACC_00032,497.52,2024-01-14 17:53:00
TX_000461,ACC_00126,ACC_00152,345.41,2024-01-12 11:51:00
TX_000462,ACC_00050,ACC_00182,322.64,2024-01-05 00:54:00
TX_000463,ACC_00054,ACC_00132,331.39,2024-01-04 14:55:00
TX_000464,ACC_00058,ACC_00001,394.22,2024-01-17 23:20:00
TX_000465,ACC_00199,ACC_00174,50.11,2024-01-05 00:57:00
TX_000466,ACC_00004,ACC_00187,316.65,2024-01-24 16:34:00
TX_000467,ACC_00152,ACC_00090,316.31,2024-01-30 15:19:00
TX_000468,ACC_00133,ACC_00168,286.07,2024-01-08 05:08:00
TX_000469,ACC_00136,ACC_00154,193.46,2024-01-12 01:41:00
TX_000470,ACC_00173,ACC_00110,49.69,2024-01-26 20:56:00
TX_000471,ACC_00140,ACC_00095,282.24,2024-01-21 06:28:00
TX_000472,ACC_00105,ACC_00180,85.68,2024-01-30 01:57:00
TX_000473,ACC_00138,ACC_00101,330.58,2024-01-14 08:56:00
TX_000474,ACC_00096,ACC_00043,190.41,2024-01-17 03:58:00
TX_000475,ACC_00076,ACC_00020,126.34,2024-01-03 07:02:00
TX_000476,ACC_00128,ACC_00137,84.11,2024-01-13 01:26:00
TX_000477,ACC_00126,ACC_00074,44.23,2024-01-06 17:09:00
TX_000478,ACC_00199,ACC_00169,103.89,2024-01-22 10:26:00
TX_000479,ACC_00129,ACC_00019,302.16,2024-01-08 21:08:00
TX_000480,ACC_00006,ACC_00055,435.25,2024-01-15 09:40:00
TX_000481,ACC_00054,ACC_00129,164.78,2024-01-04 12:42:00
TX_000482,ACC_00147,ACC_00059,450.63,2024-01-28 20:54:00
TX_000483,ACC_00174,ACC_00160,42.53,2024-01-13 04:02:00
TX_000484,ACC_00054,ACC_00103,273.47,2024-01-04 10:46:00
TX_000485,ACC_00035,ACC_00145,132.88,2024-01-04 23:31:00
TX_000486,ACC_00085,ACC_00131,194.98,2024-01-12 18:42:00
TX_000487,ACC_00138,ACC_00127,363.08,2024-01-27 21:02:00
TX_000488,ACC_00133,ACC_00134,306.17,2024-01-12 06:32:00
TX_000489,ACC_00010,ACC_00068,394.41,2024-01-26 18:13:00
TX_000490,ACC_00118,ACC_00029,65.81,2024-01-30 01:00:00
TX_000491,ACC_00098,ACC_00031,403.22,2024-01-28 23:56:00
TX_000492,ACC_00007,ACC_00151,178.2,2024-01-05 04:51:00
TX_000493,ACC_00119,ACC_00125,387.26,2024-01-18 18:09:00
TX_000494,ACC_00136,ACC_00193,472.03,2024-01-30 23:27:00
TX_000495,ACC_00030,ACC_00006,462.59,2024-01-20 10:21:00
TX_000496,ACC_00094,ACC_00027,251.83,2024-01-26 13:15:00
TX_000497,ACC_00138,ACC_00114,443.27,2024-01-05 00:03:00
TX_000498,ACC_00052,ACC_00082,323.97,2024-01-30 11:36:00
TX_000499,ACC_00109,ACC_00131,385.9,2024-01-12 04:15:00
TX_000500,ACC_00181,ACC_00033,273.49,2024-01-25 19:14:00
TX_000501,ACC_00140,ACC_00005,325.8,2024-01-06 09:41:00
TX_000502,ACC_00082,ACC_00023,464.13,2024-01-05 02:05:00
TX_000503,ACC_00088,ACC_00119,408.34,2024-01-25 13:11:00
TX_000504,ACC_00110,ACC_00192,453.64,2024-01-07 13:03:00
TX_000505,ACC_00004,ACC_00106,77.21,2024-01-10 20:35:00
TX_000506,ACC_00126,ACC_00018,44.9,2024-01-17 14:53:00
TX_000507,ACC_00042,ACC_00091,156.93,2024-01-02 13:24:00
TX_000508,ACC_00171,ACC_00059,183.66,2024-01-06 17:59:00
TX_000509,ACC_00156,ACC_00077,441.76,2024-01-28 07:36:00
TX_000510,ACC_00121,ACC_00108,49.88,2024-01-28 15:33:00
TX_000511,ACC_00067,ACC_00137,90.26,2024-01-09 20:57:00
TX_000512,ACC_00117,ACC_00180,415.37,2024-01-18 10:29:00
TX_000513,ACC_00091,ACC_00184,307.86,2024-01-12 04:10:00
TX_000514,ACC_00173,ACC_00070,134.65,2024-01-08 11:39:00
TX_000515,ACC_00152,ACC_00043,170.85,2024-01-05 04:10:00
TX_000516,ACC_00164,ACC_00156,389.99,2024-01-06 04:30:00
TX_000517,ACC_00141,ACC_00035,165.3,2024-01-09 21:02:00
TX_000518,ACC_00198,ACC_00149,164.09,2024-01-13 12:03:00
TX_000519,ACC_00143,ACC_00029,377.7,2024-01-06 09:32:00
TX_000520,ACC_00092,ACC_00074,116.63,2024-01-17 07:32:00
TX_000521,ACC_00138,ACC_00046,369.26,2024-01-30 00:40:00
TX_000522,ACC_00044,ACC_00047,271.75,2024-01-28 12:12:00
TX_000523,ACC_00114,ACC_00017,437.94,2024-01-25 03:57:00
TX_000524,ACC_00041,ACC_00106,364.19,2024-01-02 22:56:00
TX_000525,ACC_00159,ACC_00199,119.28,2024-01-06 09:52:00
TX_000526,ACC_00005,ACC_00178,435.91,2024-01-02 17:59:00
TX_000527,ACC_00094,ACC_00079,120.33,2024-01-26 01:34:00
TX_000528,ACC_00072,ACC_00093,338.72,2024-01-27 22:06:00
TX_000529,ACC_00068,ACC_00126,173.17,2024-01-23 19:56:00
TX_000530,ACC_00003,ACC_00136,194.87,2024-01-29 06:10:00
TX_000531,ACC_00045,ACC_00040,492.81,2024-01-08 03:23:00
TX_000532,ACC_00192,ACC_00147,328.14,2024-01-07 12:25:00
TX_000533,ACC_00184,ACC_00153,404.04,2024-01-21 06:23:00
TX_000534,ACC_00174,ACC_00121,222.2,2024-01-22 09:23:00
TX_000535,ACC_00141,ACC_00196,357.13,2024-01-30 18:24:00
TX_000536,ACC_00131,ACC_00078,161.88,2024-01-20 21:24:00
TX_000537,ACC_00059,ACC_00044,210.46,2024-01-26 22:10:00
TX_000538,ACC_00012,ACC_00132,411.44,2024-01-11 19:16:00
TX_000539,ACC_00075,ACC_00100,98.17,2024-01-06 20:01:00
TX_000540,ACC_00192,ACC_00125,210.64,2024-01-05 02:04:00
TX_000541,ACC_00055,ACC_00129,239.9,2024-01-17 05:26:00
TX_000542,ACC_00155,ACC_00136,44.66,2024-01-24 10:41:00
TX_000543,ACC_00137,ACC_00125,248.08,2024-01-29 09:13:00
TX_000544,ACC_00133,ACC_00155,204.2,2024-01-20 22:53:00
TX_000545,ACC_00092,ACC_00147,295.81,2024-01-28 08:58:00
TX_000546,ACC_00075,ACC_00073,207.67,2024-01-10 20:57:00
TX_000547,ACC_00089,ACC_00183,356.97,2024-01-04 05:56:00
TX_000548,ACC_00177,ACC_00008,294.15,2024-01-05 18:50:00
TX_000549,ACC_00108,ACC_00128,207.91,2024-01-10 13:26:00
TX_000550,ACC_00081,ACC_00079,180.17,2024-01-05 14:42:00
TX_000551,ACC_00111,ACC_00068,18.01,2024-01-05 22:23:00
TX_000552,ACC_00121,ACC_00056,285.8,2024-01-09 07:04:00
TX_000553,ACC_00113,ACC_00188,388.89,2024-01-27 15:05:00
TX_000554,ACC_00040,ACC_00026,459.66,2024-01-01 09:53:00
TX_000555,ACC_00167,ACC_00149,436.8,2024-01-15 17:12:00
TX_000556,ACC_00196,ACC_00120,104.69,2024-01-28 20:51:00
TX_000557,ACC_00013,ACC_00030,85.21,2024-01-16 18:08:00
TX_000558,ACC_00133,ACC_00092,299.56,2024-01-03 10:28:00
TX_000559,ACC_00140,ACC_00143,317.32,2024-01-01 00:16:00
TX_000560,ACC_00198,ACC_00103,130.34,2024-01-16 18:56:00
TX_000561,ACC_00139,ACC_00171,440.08,2024-01-15 15:05:00
TX_000562,ACC_00174,ACC_00043,74.93,2024-01-25 14:59:00
TX_000563,ACC_00043,ACC_00130,323.73,2024-01-27 05:30:00
TX_000564,ACC_00192,ACC_00138,153.46,2024-01-09 22:43:00
TX_000565,ACC_00011,ACC_00194,441.55,2024-01-19 06:32:00
TX_000566,ACC_00038,ACC_00030,488.79,2024-01-30 09:22:00
TX_000567,ACC_00013,ACC_00033,357.83,2024-01-05 08:35:00
TX_000568,ACC_00020,ACC_00046,147.99,2024-01-24 02:04:00
TX_000569,ACC_00015,ACC_00056,372.03,2024-01-14 06:44:00
TX_000570,ACC_00186,ACC_00139,297.44,2024-01-21 12:03:00
TX_000571,ACC_00023,ACC_00118,97.67,2024-01-30 15:56:00
TX_000572,ACC_00198,ACC_00119,408.09,2024-01-29 07:55:00
TX_000573,ACC_00097,ACC_00083,282.66,2024-01-30 04:18:00
TX_000574,ACC_00017,ACC_00189,137.86,2024-01-06 16:01:00
TX_000575,ACC_00064,ACC_00158,424.73,2024-01-24 08:04:00
TX_000576,ACC_00072,ACC_00139,124.28,2024-01-12 16:06:00
TX_000577,ACC_00168,ACC_00027,341.48,2024-01-03 15:16:00
TX_000578,ACC_00033,ACC_00116,418.37,2024-01-13 07:14:00
TX_000579,ACC_00080,ACC_00028,168.82,2024-01-07 23:29:00
TX_000580,ACC_00049,ACC_00081,332.61,2024-01-15 11:01:00
TX_000581,ACC_00110,ACC_00076,304.26,2024-01-19 12:11:00
TX_000582,ACC_00046,ACC_00067,142.65,2024-01-23 04:53:00
TX_000583,ACC_00052,ACC_00079,128.81,2024-01-26 15:00:00
TX_000584,ACC_00159,ACC_00020,402.09,2024-01-05 18:50:00
TX_000585,ACC_00002,ACC_00019,439.97,2024-01-07 00:34:00
TX_000586,ACC_00103,ACC_00182,487.3,2024-01-27 03:04:00
TX_000587,ACC_00099,ACC_00047,311.46,2024-01-22 23:09:00
TX_000588,ACC_00188,ACC_00174,241.05,2024-01-26 14:18:00
TX_000589,ACC_00018,ACC_00197,222.02,2024-01-23 00:26:00
TX_000590,ACC_00103,ACC_00159,279.32,2024-01-10 03:36:00
TX_000591,ACC_00072,ACC_00146,362.33,2024-01-10 10:57:00
TX_000592,ACC_00063,ACC_00041,217.39,2024-01-17 19:28:00
TX_000593,ACC_00027,ACC_00098,109.51,2024-01-09 13:21:00
TX_000594,ACC_00145,ACC_00037,56.77,2024-01-14 16:45:00
TX_000595,ACC_00002,ACC_00069,335.09,2024-01-17 06:50:00
TX_000596,ACC_00182,ACC_00175,157.35,2024-01-02 12:14:00
TX_000597,ACC_00146,ACC_00035,167.08,2024-01-18 02:07:00
TX_000598,ACC_00097,ACC_00182,94.19,2024-01-03 02:28:00
TX_000599,ACC_00182,ACC_00155,92.9,2024-01-22 16:45:00
TX_000600,ACC_00198,ACC_00011,277.95,2024-01-01 01:37:00
TX_000601,ACC_00147,ACC_00161,190.89,2024-01-25 13:24:00
TX_000602,ACC_00154,ACC_00118,150.29,2024-01-01 02:21:00
TX_000603,ACC_00170,ACC_00020,158.85,2024-01-24 20:31:00
TX_000604,ACC_00098,ACC_00068,496.75,2024-01-10 08:02:00
TX_000605,ACC_00118,ACC_00085,12.05,2024-01-27 01:41:00
TX_000606,ACC_00004,ACC_00071,315.28,2024-01-07 13:19:00
TX_000607,ACC_00162,ACC_00028,458.57,2024-01-24 18:01:00
TX_000608,ACC_00143,ACC_00054,210.52,2024-01-18 09:24:00
TX_000609,ACC_00030,ACC_00032,263.88,2024-01-29 10:24:00
TX_000610,ACC_00017,ACC_00072,126.38,2024-01-14 03:33:00
TX_000611,ACC_00141,ACC_00180,264.56,2024-01-03 22:58:00
TX_000612,ACC_00018,ACC_00069,66.52,2024-01-28 21:42:00
TX_000613,ACC_00054,ACC_00044,239.19,2024-01-19 06:20:00
TX_000614,ACC_00076,ACC_00095,123.2,2024-01-19 02:38:00
TX_000615,ACC_00006,ACC_00041,177.48,2024-01-20 17:11:00
TX_000616,ACC_00097,ACC_00075,451.92,2024-01-02 21:39:00
TX_000617,ACC_00109,ACC_00024,403.9,2024-01-05 08:04:00
TX_000618,ACC_00032,ACC_00171,91.91,2024-01-15 20:12:00
TX_000619,ACC_00182,ACC_00176,220.1,2024-01-07 23:04:00
TX_000620,ACC_00022,ACC_00049,30.69,2024-01-23 13:16:00
TX_000621,ACC_00008,ACC_00029,55.3,2024-01-05 18:37:00
TX_000622,ACC_00122,ACC_00154,398.51,2024-01-22 19:07:00
TX_000623,ACC_00168,ACC_00034,234.18,2024-01-14 02:36:00
TX_000624,ACC_00003,ACC_00191,289.13,2024-01-04 21:05:00
TX_000625,ACC_00109,ACC_00163,199.24,2024-01-17 16:48:00
TX_000626,ACC_00024,ACC_00092,163.74,2024-01-11 10:25:00
TX_000627,ACC_00158,ACC_00001,108.45,2024-01-26 07:18:00
TX_000628,ACC_00093,ACC_00037,271.17,2024-01-10 06:27:00
TX_000629,ACC_00082,ACC_00025,186.24,2024-01-02 07:48:00
TX_000630,ACC_00189,ACC_00013,454.52,2024-01-30 03:54:00
TX_000631,ACC_00117,ACC_00039,330.67,2024-01-17 09:50:00
TX_000632,ACC_00176,ACC_00166,465.64,2024-01-03 15:44:00
TX_000633,ACC_00071,ACC_00138,143.22,2024-01-07 06:22:00
TX_000634,ACC_00101,ACC_00048,462.32,2024-01-21 03:51:00
TX_000635,ACC_00193,ACC_00143,100.21,2024-01-15 21:44:00
TX_000636,ACC_00006,ACC_00162,244.12,2024-01-03 12:44:00
TX_000637,ACC_00014,ACC_00023,350.36,2024-01-21 21:13:00
TX_000638,ACC_00122,ACC_00184,90.14,2024-01-22 19:32:00
TX_000639,ACC_00128,ACC_00036,192.6,2024-01-21 15:04:00
TX_000640,ACC_00118,ACC_00084,491.68,2024-01-12 18:09:00
TX_000641,ACC_00026,ACC_00018,255.2,2024-01-15 06:18:00
TX_000642,ACC_00120,ACC_00056,427.47,2024-01-27 11:57:00
TX_000643,ACC_00027,ACC_00189,306.12,2024-01-15 16:59:00
TX_000644,ACC_00141,ACC_00079,147.51,2024-01-04 21:16:00
TX_000645,ACC_00141,ACC_00018,224.36,2024-01-21 12:19:00
TX_000646,ACC_00069,ACC_00019,248.92,2024-01-30 09:23:00
TX_000647,ACC_00122,ACC_00042,346.64,2024-01-22 01:09:00
TX_000648,ACC_00147,ACC_00137,422.51,2024-01-11 09:19:00
TX_000649,ACC_00124,ACC_00164,34.8,2024-01-11 21:40:00
TX_000650,ACC_00141,ACC_00002,200.53,2024-01-04 14:16:00
TX_000651,ACC_00096,ACC_00053,235.16,2024-01-10 16:41:00
TX_000652,ACC_00055,ACC_00139,338.81,2024-01-08 19:28:00
TX_000653,ACC_00037,ACC_00174,458.66,2024-01-12 08:03:00
TX_000654,ACC_00188,ACC_00038,300.43,2024-01-16 15:46:00
TX_000655,ACC_00073,ACC_00086,496.26,2024-01-29 16:20:00
TX_000656,ACC_00090,ACC_00047,52.47,2024-01-18 13:57:00
TX_000657,ACC_00015,ACC_00069,49.34,2024-01-15 05:32:00
TX_000658,ACC_00040,ACC_00157,295.56,2024-01-14 10:35:00
TX_000659,ACC_00009,ACC_00169,286.76,2024-01-13 17:28:00
TX_000660,ACC_00044,ACC_00114,475.89,2024-01-30 19:10:00
TX_000661,ACC_00153,ACC_00130,270.4,2024-01-09 21:15:00
TX_000662,ACC_00082,ACC_00171,275.2,2024-01-20 03:08:00
TX_000663,ACC_00084,ACC_00109,458.99,2024-01-02 13:55:00
TX_000664,ACC_00103,ACC_00107,477.32,2024-01-15 19:40:00
TX_000665,ACC_00094,ACC_00166,257.36,2024-01-07 00:30:00
TX_000666,ACC_00034,ACC_00162,91.35,2024-01-22 13:50:00
TX_000667,ACC_00139,ACC_00078,61.49,2024-01-11 23:05:00
TX_000668,ACC_00177,ACC_00152,278.1,2024-01-02 17:32:00
TX_000669,ACC_00004,ACC_00200,315.47,2024-01-22 06:40:00
TX_000670,ACC_00175,ACC_00053,166.53,2024-01-29 15:34:00
TX_000671,ACC_00032,ACC_00050,287.86,2024-01-13 10:02:00
TX_000672,ACC_00093,ACC_00148,498.39,2024-01-21 03:23:00
TX_000673,ACC_00150,ACC_00078,209.79,2024-01-05 04:33:00
TX_000674,ACC_00163,ACC_00083,350.08,2024-01-10 08:53:00
TX_000675,ACC_00086,ACC_00116,480.05,2024-01-09 01:08:00
TX_000676,ACC_00035,ACC_00024,439.29,2024-01-24 19:54:00
TX_000677,ACC_00042,ACC_00193,63.81,2024-01-10 03:28:00
TX_000678,ACC_00174,ACC_00152,387.82,2024-01-05 00:01:00
TX_000679,ACC_00098,ACC_00155,298.63,2024-01-13 01:25:00
TX_000680,ACC_00103,ACC_00115,74.38,2024-01-10 10:52:00
TX_000681,ACC_00007,ACC_00080,135.32,2024-01-01 04:57:00
TX_000682,ACC_00159,ACC_00080,206.87,2024-01-17 02:50:00
TX_000683,ACC_00063,ACC_00039,343.3,2024-01-04 10:01:00
TX_000684,ACC_00010,ACC_00186,386.27,2024-01-07 15:44:00
TX_000685,ACC_00135,ACC_00192,52.52,2024-01-12 07:03:00
TX_000686,ACC_00102,ACC_00064,45.51,2024-01-10 19:37:00
TX_000687,ACC_00102,ACC_00191,301.09,2024-01-01 02:55:00
TX_000688,ACC_00085,ACC_00114,454.7,2024-01-04 21:10:00
TX_000689,ACC_00186,ACC_00112,116.41,2024-01-17 23:42:00
TX_000690,ACC_00162,ACC_00116,420.88,2024-01-01 14:04:00
TX_000691,ACC_00065,ACC_00072,153.64,2024-01-04 01:13:00
TX_000692,ACC_00065,ACC_00175,455.3,2024-01-25 23:46:00
TX_000693,ACC_00114,ACC_00025,85.89,2024-01-20 04:56:00
TX_000694,ACC_00163,ACC_00085,56.73,2024-01-11 21:03:00
TX_000695,ACC_00110,ACC_00007,245.05,2024-01-13 01:31:00
TX_000696,ACC_00023,ACC_00078,492.73,2024-01-05 10:24:00
TX_000697,ACC_00043,ACC_00138,53.1,2024-01-25 17:25:00
TX_000698,ACC_00069,ACC_00029,13.61,2024-01-06 21:59:00
TX_000699,ACC_00031,ACC_00100,415.22,2024-01-19 09:48:00
TX_000700,ACC_00070,ACC_00038,447.05,2024-01-30 11:37:00
TX_000701,ACC_00036,ACC_00183,337.39,2024-01-29 06:30:00
TX_000702,ACC_00161,ACC_00171,135.37,2024-01-09 18:11:00
TX_000703,ACC_00083,ACC_00192,78.54,2024-01-15 17:12:00
TX_000704,ACC_00030,ACC_00124,103.15,2024-01-11 20:43:00
TX_000705,ACC_00054,ACC_00169,157.21,2024-01-11 21:15:00
TX_000706,ACC_00158,ACC_00085,314.58,2024-01-29 14:14:00
TX_000707,ACC_00004,ACC_00160,116.78,2024-01-28 06:50:00
TX_000708,ACC_00069,ACC_00007,353.55,2024-01-22 14:18:00
TX_000709,ACC_00018,ACC_00101,458.11,2024-01-14 23:57:00
TX_000710,ACC_00023,ACC_00149,282.28,2024-01-24 16:35:00
TX_000711,ACC_00050,ACC_00098,29.04,2024-01-19 02:55:00
TX_000712,ACC_00059,ACC_00075,140.29,2024-01-27 14:10:00
TX_000713,ACC_00003,ACC_00093,236.49,2024-01-18 11:14:00
TX_000714,ACC_00065,ACC_00102,431.97,2024-01-23 13:18:00
TX_000715,ACC_00099,ACC_00073,109.36,2024-01-25 18:57:00
TX_000716,ACC_00188,ACC_00030,243.66,2024-01-05 20:54:00
TX_000717,ACC_00125,ACC_00101,267.99,2024-01-29 16:36:00
TX_000718,ACC_00106,ACC_00165,163.61,2024-01-19 04:47:00
TX_000719,ACC_00152,ACC_00126,36.12,2024-01-01 07:26:00
TX_000720,ACC_00038,ACC_00173,438.09,2024-01-12 22:16:00
TX_000721,ACC_00097,ACC_00068,264.65,2024-01-18 01:07:00
TX_000722,ACC_00131,ACC_00190,468.62,2024-01-19 04:10:00
TX_000723,ACC_00112,ACC_00185,88.02,2024-01-11 10:35:00
TX_000724,ACC_00164,ACC_00069,181.23,2024-01-28 17:46:00
TX_000725,ACC_00108,ACC_00094,284.98,2024-01-14 12:44:00
TX_000726,ACC_00144,ACC_00029,39.04,2024-01-23 11:56:00
TX_000727,ACC_00072,ACC_00089,207.59,2024-01-11 22:39:00
TX_000728,ACC_00161,ACC_00095,247.52,2024-01-27 05:30:00
TX_000729,ACC_00136,ACC_00061,31.52,2024-01-30 06:04:00
TX_000730,ACC_00108,ACC_00132,186.73,2024-01-03 13:21:00
TX_000731,ACC_00001,ACC_00074,130.56,2024-01-30 07:50:00
TX_000732,ACC_00179,ACC_00114,149.84,2024-01-28 23:16:00
TX_000733,ACC_00003,ACC_00129,151.27,2024-01-18 20:01:00
TX_000734,ACC_00149,ACC_00155,193.29,2024-01-29 07:22:00
TX_000735,ACC_00068,ACC_00021,272.26,2024-01-19 14:48:00
TX_000736,ACC_00057,ACC_00076,75.74,2024-01-24 15:36:00
TX_000737,ACC_00168,ACC_00121,401.29,2024-01-27 18:47:00
TX_000738,ACC_00034,ACC_00191,224.18,2024-01-20 05:12:00
TX_000739,ACC_00115,ACC_00158,152.44,2024-01-08 05:25:00
TX_000740,ACC_00133,ACC_00127,43.92,2024-01-27 04:56:00
TX_000741,ACC_00166,ACC_00072,138.61,2024-01-03 09:15:00
TX_000742,ACC_00116,ACC_00161,289.91,2024-01-15 20:12:00
TX_000743,ACC_00145,ACC_00187,46.82,2024-01-20 01:17:00
TX_000744,ACC_00135,ACC_00102,242.17,2024-01-29 12:43:00
TX_000745,ACC_00014,ACC_00178,481.98,2024-01-10 09:03:00
TX_000746,ACC_00090,ACC_00171,108.43,2024-01-04 22:43:00
TX_000747,ACC_00008,ACC_00067,340.5,2024-01-01 20:01:00
TX_000748,ACC_00168,ACC_00068,65.33,2024-01-06 14:28:00
TX_000749,ACC_00195,ACC_00070,187.35,2024-01-23 17:00:00
TX_000750,ACC_00069,ACC_00165,148.61,2024-01-13 17:34:00
TX_000751,ACC_00034,ACC_00096,341.93,2024-01-26 14:39:00
TX_000752,ACC_00009,ACC_00112,254.25,2024-01-28 15:27:00
TX_000753,ACC_00035,ACC_00009,96.55,2024-01-15 08:22:00
